Semi-major Axis,Semi-minor Axis,Ellipticity,Orientation Angle,Isophotal Area,Sersic Index,Image File
4.352014541625977,3.879026412963867,0.10868257082739297,-0.18760095536708832,237,3.176265507499394,epoch_15_image_1057.pt
1.793553113937378,1.0026521682739258,0.44096878955939667,0.5272141695022583,23,0.7320438683698224,epoch_15_image_1058.pt
1.0529502630233765,0.49974215030670166,0.5253886457354853,0.009149608202278614,8,0.5936978923216977,epoch_15_image_1059.pt
2.9133591651916504,2.3591904640197754,0.19021640304188858,0.5098549127578735,91,1.7998055399704105,epoch_15_image_1062.pt
4.219916343688965,1.518680214881897,0.6401160375718971,-0.022466015070676804,83,0.4569978356264041,epoch_15_image_1063.pt
2.6811230182647705,1.8056879043579102,0.3265180702053142,-0.7027451992034912,69,1.02256474588942,epoch_15_image_1064.pt
2.26253342628479,1.1492992639541626,0.49202992954611147,-1.3502832651138306,35,0.6433097723217186,epoch_15_image_1065.pt
1.805562138557434,1.3446382284164429,0.2552800041040124,0.8281048536300659,33,1.3275995031001104,epoch_15_image_1066.pt
4.326748371124268,2.769033432006836,0.3600197666943763,-0.24783672392368317,230,0.9195162432382896,epoch_15_image_1068.pt
7.158661842346191,3.0830976963043213,0.5693192716456261,-0.40930497646331787,249,0.536064196253727,epoch_15_image_1073.pt
1.1173381805419922,0.9810971021652222,0.12193361038703876,1.3305612802505493,15,2.828171244763049,epoch_15_image_1074.pt
1.5185314416885376,0.49251535534858704,0.6756633798764597,1.5184682607650757,11,0.4220890104681262,epoch_15_image_1075.pt
2.3449223041534424,1.3685595989227295,0.4163731580791956,-0.00824157614260912,59,0.7818099306658596,epoch_15_image_1077.pt
2.1543173789978027,1.8194323778152466,0.1554483125129622,0.4988258481025696,66,2.2114348489507742,epoch_15_image_1079.pt
2.6826562881469727,0.8889442086219788,0.6686328350934546,-0.03458606079220772,29,0.4287863151744703,epoch_15_image_108.pt
1.384323239326477,1.0837435722351074,0.2171311284477262,-0.5473130345344543,20,1.5707414327575946,epoch_15_image_1080.pt
2.3522074222564697,1.7086155414581299,0.27361187398216047,0.18236611783504486,60,1.2343954414837721,epoch_15_image_1081.pt
4.7290825843811035,2.093655586242676,0.5572808152774789,-1.3890435695648193,156,0.5510961701069953,epoch_15_image_1082.pt
3.426565170288086,2.1222786903381348,0.3806396245603273,0.7866225242614746,91,0.8646885221228418,epoch_15_image_1084.pt
1.3850903511047363,0.9415541887283325,0.3202218267007947,-1.4153518676757812,19,1.0442289325196488,epoch_15_image_1086.pt
1.5390852689743042,1.199210524559021,0.22082905428741229,-0.6478495597839355,26,1.5435685779530166,epoch_15_image_1087.pt
2.9568562507629395,1.9635306596755981,0.3359397640081555,-1.4814484119415283,86,0.9916021783593446,epoch_15_image_1088.pt
2.039052724838257,1.3683639764785767,0.32892172928626995,-0.026392528787255287,50,1.0145041771371597,epoch_15_image_109.pt
1.0055649280548096,0.5851711630821228,0.41806725079991325,0.31377658247947693,8,0.7782091420093444,epoch_15_image_1090.pt
6.56832218170166,3.3931334018707275,0.48340941445846286,0.8693427443504333,415,0.6571063935922444,epoch_15_image_1094.pt
4.692563056945801,4.110104560852051,0.12412374410858718,1.0953925848007202,312,2.777763178856756,epoch_15_image_1095.pt
1.4568331241607666,1.1894254684448242,0.1835540744379951,1.227047324180603,24,1.8667290619989982,epoch_15_image_1096.pt
4.875891208648682,3.088327169418335,0.3666127816920175,-1.4726301431655884,327,0.9013516856070363,epoch_15_image_1097.pt
2.3144330978393555,2.136979341506958,0.07667266619115487,0.6352121233940125,87,4.511299863847963,epoch_15_image_1099.pt
1.2969543933868408,0.6859769821166992,0.47108627287552296,-0.0718374028801918,12,0.6776089062167878,epoch_15_image_11.pt
1.2458343505859375,0.7144140601158142,0.4265577443904859,0.7861694693565369,12,0.7605615243217227,epoch_15_image_110.pt
1.3646668195724487,1.2364827394485474,0.09393067837910907,0.049305908381938934,26,3.6787971430844766,epoch_15_image_1100.pt
2.136216163635254,1.744667887687683,0.18329056891005968,0.9409140944480896,60,1.8694747925104993,epoch_15_image_1103.pt
2.6110188961029053,2.010368585586548,0.23004441347125537,-0.06742516905069351,124,1.4795891985003071,epoch_15_image_1104.pt
1.2103898525238037,0.7550677061080933,0.37617809292296267,0.01149610336869955,13,0.8760701828582986,epoch_15_image_1105.pt
1.691063642501831,1.3611260652542114,0.195106540614578,0.649872362613678,34,1.7535568728566369,epoch_15_image_1106.pt
3.347900867462158,2.8482842445373535,0.14923280070223044,0.431603342294693,161,2.3050250869897297,epoch_15_image_1107.pt
0.8541749715805054,0.6720324158668518,0.21323799194985749,-0.8394716382026672,8,1.6003498161012324,epoch_15_image_1108.pt
3.5924906730651855,3.0578324794769287,0.14882660589681518,-1.5025845766067505,189,2.3114113403721617,epoch_15_image_1109.pt
1.9940481185913086,0.9990965127944946,0.4989606802967702,-0.1005479022860527,28,0.6325243476818206,epoch_15_image_111.pt
1.6653268337249756,0.8610691428184509,0.4829428521893053,-0.08268220722675323,15,0.6578655858031519,epoch_15_image_1110.pt
1.0097880363464355,0.989991307258606,0.019604836238164558,1.3337901830673218,14,17.675698981162608,epoch_15_image_1111.pt
5.726734161376953,3.624368906021118,0.36711416945715813,-0.05716947093605995,357,0.8999955896111829,epoch_15_image_1112.pt
1.362135648727417,1.2743726968765259,0.0644304052484671,0.4601416289806366,25,5.371586327245461,epoch_15_image_1113.pt
2.7808241844177246,1.986302375793457,0.2857145061799842,-0.6085423231124878,81,1.1792486215866018,epoch_15_image_1115.pt
5.0491623878479,3.301447629928589,0.3461395422982698,-0.2800145447254181,311,0.959901750428267,epoch_15_image_1117.pt
3.077259063720703,2.158228874206543,0.2986522000533046,0.06226641312241554,104,1.1250958739678956,epoch_15_image_1119.pt
1.8607436418533325,1.363379716873169,0.26729309389700806,-0.34707188606262207,35,1.2651147941897358,epoch_15_image_112.pt
5.951122283935547,2.2516307830810547,0.621646023110783,1.0332180261611938,188,0.47626975824026085,epoch_15_image_1123.pt
1.770578145980835,1.5331799983978271,0.1340794520263877,0.046071603894233704,38,2.5692730316297823,epoch_15_image_1124.pt
1.6298562288284302,0.926514208316803,0.43153623495809934,-0.3149149715900421,20,0.7505119103845328,epoch_15_image_1125.pt
2.6213467121124268,1.7323862314224243,0.33912357971663687,-0.6358959674835205,62,0.9815115830349967,epoch_15_image_1126.pt
2.9069581031799316,1.6591078042984009,0.4292632554684923,-0.15958306193351746,71,0.7550735369510108,epoch_15_image_1128.pt
0.9113521575927734,0.7791792750358582,0.1450294284769501,1.078104019165039,9,2.372828213442187,epoch_15_image_1129.pt
3.199803590774536,1.0123302936553955,0.6836273649501239,-1.5677006244659424,37,0.41461498915843503,epoch_15_image_113.pt
1.1359527111053467,0.7273263335227966,0.3597212926099127,1.4095622301101685,12,0.9203535023068052,epoch_15_image_1131.pt
2.428915023803711,1.5232607126235962,0.37286372816857505,-0.05591125786304474,61,0.8846914716759653,epoch_15_image_1133.pt
2.3995823860168457,2.2599661350250244,0.05818356219207599,1.4607820510864258,84,5.949827326708367,epoch_15_image_1134.pt
1.2099504470825195,0.4512427747249603,0.627056813927368,-0.1923479586839676,8,0.47053578878966656,epoch_15_image_1135.pt
5.2078633308410645,2.8723621368408203,0.4484566981950855,0.41998207569122314,223,0.7178902958345496,epoch_15_image_1136.pt
3.8351731300354004,2.1461520195007324,0.4404028327448877,-1.4977872371673584,124,0.733131499746127,epoch_15_image_1138.pt
1.6734384298324585,1.4123440980911255,0.15602266990335178,0.5323247313499451,33,2.203159812243155,epoch_15_image_1139.pt
2.0836269855499268,1.556280493736267,0.25309064216908206,1.5609784126281738,60,1.3396103957349226,epoch_15_image_1140.pt
3.2904696464538574,2.9429430961608887,0.10561609363803082,-0.44006413221359253,176,3.2692090219431567,epoch_15_image_1141.pt
1.2261461019515991,0.9573257565498352,0.21924006035976884,1.2761322259902954,17,1.5551343126880743,epoch_15_image_1142.pt
7.207616329193115,3.9679296016693115,0.44948101835027654,0.08012262731790543,314,0.7159876027557367,epoch_15_image_1143.pt
1.5395513772964478,1.216422200202942,0.2098852833745254,-1.272763729095459,26,1.6267139618106305,epoch_15_image_1146.pt
2.9260330200195312,2.0389456748962402,0.30317065427968737,0.9344506859779358,90,1.1072373368816282,epoch_15_image_1147.pt
2.631596565246582,1.3960357904434204,0.4695099511529378,-0.7876895666122437,47,0.6803010171206649,epoch_15_image_1149.pt
1.073865294456482,0.4999498128890991,0.5344389883256819,-1.5651133060455322,8,0.5811692560955313,epoch_15_image_115.pt
2.880911111831665,2.798490524291992,0.028609208802443886,0.893329381942749,84,12.110751357002082,epoch_15_image_1151.pt
3.464561700820923,1.940236210823059,0.4399764303913759,0.6945117115974426,70,0.7339526326179115,epoch_15_image_1153.pt
3.759876012802124,2.865948438644409,0.23775453528625723,-0.3950832188129425,170,1.4298017340623292,epoch_15_image_1154.pt
2.9997692108154297,2.60640549659729,0.13113132596997734,-0.45076417922973633,129,2.627731416940419,epoch_15_image_1155.pt
2.6376795768737793,1.988021731376648,0.24629900128624282,1.1410413980484009,75,1.3781963452240495,epoch_15_image_1158.pt
2.9152538776397705,2.458470106124878,0.1566874758381973,0.7979393601417542,115,2.1936567580368487,epoch_15_image_116.pt
2.162691116333008,1.4772053956985474,0.31695960438250137,0.6138657927513123,47,1.0557785932092816,epoch_15_image_1163.pt
1.7643229961395264,0.9440761208534241,0.4649074330952242,-0.24281422793865204,23,0.6882553508186036,epoch_15_image_1166.pt
4.407476902008057,2.779397964477539,0.3693902370285278,0.7499077320098877,201,0.893883335955338,epoch_15_image_1170.pt
1.7229342460632324,1.305287480354309,0.24240435562948093,0.8305214643478394,28,1.4012768551848314,epoch_15_image_1172.pt
1.4187016487121582,1.3763427734375,0.029857493513953393,1.4859713315963745,28,11.604141485641001,epoch_15_image_1173.pt
1.9768497943878174,1.5552140474319458,0.21328668882829405,-0.596606433391571,39,1.599972896649264,epoch_15_image_1176.pt
1.0255309343338013,0.7445744276046753,0.2739620008748338,-1.4371110200881958,11,1.2327335881154224,epoch_15_image_1177.pt
2.1605236530303955,1.3084635734558105,0.39437664955876217,-1.404670238494873,42,0.8311670494461776,epoch_15_image_1181.pt
2.446842670440674,1.9633203744888306,0.19761070124903513,0.1969585120677948,75,1.7307483530579817,epoch_15_image_1186.pt
3.1102519035339355,1.5689295530319214,0.49556190247829457,0.14667381346225739,72,0.6377801243321046,epoch_15_image_1187.pt
1.3612583875656128,0.9605562090873718,0.2943615864103736,-0.48878732323646545,17,1.1425441614020109,epoch_15_image_1189.pt
0.9878854751586914,0.6949076652526855,0.2965706220743276,1.3771220445632935,9,1.1334998801957177,epoch_15_image_119.pt
5.291713714599609,3.4745867252349854,0.3433910236586022,0.0044931150041520596,399,0.9682670645478072,epoch_15_image_1190.pt
2.6496388912200928,2.018376588821411,0.23824465457932686,1.132737159729004,78,1.426743629004413,epoch_15_image_1191.pt
5.058606147766113,4.052146911621094,0.19895979381384987,1.0186537504196167,431,1.7186952442349808,epoch_15_image_1192.pt
0.9244526624679565,0.6901306509971619,0.2534710764369904,1.2209432125091553,9,1.3375087784548854,epoch_15_image_1193.pt
2.3718271255493164,1.387048602104187,0.4151982717615029,-1.4045493602752686,47,0.7843231303655153,epoch_15_image_1194.pt
1.1834555864334106,0.4839780032634735,0.5910467542579761,-1.57048499584198,8,0.5102123044056055,epoch_15_image_1196.pt
3.099566698074341,1.7363401651382446,0.4398119691320158,1.532646656036377,80,0.7342697289022391,epoch_15_image_1197.pt
6.615579605102539,2.4997732639312744,0.6221384348541099,1.172992467880249,208,0.4757448027900284,epoch_15_image_1199.pt
2.0658881664276123,1.4367074966430664,0.30455698425948274,-1.2497378587722778,39,1.101860681203713,epoch_15_image_12.pt
0.927444338798523,0.6350973844528198,0.315217789484197,0.09248614311218262,8,1.0620394717850505,epoch_15_image_1200.pt
6.38996696472168,5.040348529815674,0.2112089847032237,-0.400034099817276,530,1.6162065737603517,epoch_15_image_1201.pt
0.9994486570358276,0.7484636902809143,0.25112342188670944,0.22153954207897186,11,1.3505770636550987,epoch_15_image_1202.pt
1.9266207218170166,1.520197868347168,0.21095114822939665,-0.9856542944908142,40,1.6182430705517379,epoch_15_image_1203.pt
0.9409887790679932,0.6827677488327026,0.274414568993104,0.34013044834136963,9,1.2305916145799722,epoch_15_image_1204.pt
2.409613609313965,1.4068413972854614,0.4161547760821289,-0.8972159028053284,43,0.7822760765941122,epoch_15_image_1205.pt
3.146953821182251,0.9075914621353149,0.711596828645439,-0.4930730164051056,35,0.38922864573946797,epoch_15_image_1206.pt
1.5785688161849976,1.2103424072265625,0.23326598446835234,1.223827838897705,26,1.4583937133043985,epoch_15_image_1208.pt
1.7864553928375244,1.539169430732727,0.13842269059515644,0.33317071199417114,40,2.4876601980589235,epoch_15_image_1209.pt
3.5297293663024902,1.8128485679626465,0.48640578927396183,-0.5337085127830505,81,0.6522616080373764,epoch_15_image_1210.pt
1.5529465675354004,1.0720455646514893,0.3096700253165334,0.21194268763065338,23,1.0824322688355739,epoch_15_image_1211.pt
2.723248243331909,2.061116933822632,0.2431402686591495,0.5646309852600098,79,1.3968602365330114,epoch_15_image_1212.pt
1.0590986013412476,0.7392374277114868,0.30201264851514964,1.3218897581100464,11,1.1117649948993302,epoch_15_image_1213.pt
1.9745086431503296,1.7360295057296753,0.12077897873374754,0.7490378618240356,51,2.8554783835397495,epoch_15_image_1216.pt
1.497043251991272,0.8724225163459778,0.4172362654281787,1.1292062997817993,17,0.7799720148572088,epoch_15_image_122.pt
1.0571153163909912,0.7378590106964111,0.30200707599670984,0.2681150734424591,11,1.1117868638035644,epoch_15_image_1220.pt
2.004152774810791,1.5332337617874146,0.23497161441089998,-1.5377795696258545,41,1.4474027619296606,epoch_15_image_1221.pt
1.14216148853302,0.8680806159973145,0.23996683068672897,0.8023813366889954,14,1.4160951412858662,epoch_15_image_1222.pt
2.9464271068573,2.1076672077178955,0.28467016787462196,-1.4418381452560425,109,1.1838277451750534,epoch_15_image_1224.pt
1.6357227563858032,0.9319143295288086,0.4302736659432973,0.15282978117465973,21,0.7530402767076309,epoch_15_image_1226.pt
2.6090712547302246,2.116901159286499,0.18863804296315223,-0.7331607937812805,88,1.8152381734521936,epoch_15_image_1227.pt
3.274855852127075,2.5962185859680176,0.20722660684996896,0.19505169987678528,125,1.6482174579561553,epoch_15_image_1228.pt
2.2477896213531494,1.3965789079666138,0.37868789200748887,-1.3479080200195312,44,0.8696364358762886,epoch_15_image_1229.pt
2.2823431491851807,2.058044910430908,0.09827542314763194,0.171827033162117,75,3.5151714264555998,epoch_15_image_123.pt
2.522902011871338,1.2488993406295776,0.5049750902916682,1.0312830209732056,39,0.6233766572100833,epoch_15_image_1230.pt
2.259398937225342,1.284384846687317,0.43153693421463335,0.2563588321208954,37,0.750510513853902,epoch_15_image_1231.pt
0.9927370548248291,0.6642479300498962,0.33089237797504756,-0.2096356600522995,10,1.0079794379754508,epoch_15_image_1232.pt
4.580765247344971,2.018394947052002,0.5593760347745671,-0.07463973760604858,128,0.5484413575814349,epoch_15_image_1233.pt
1.2747747898101807,0.8720716238021851,0.31590141978565467,-0.4710254669189453,15,1.059574274015062,epoch_15_image_1234.pt
3.326773166656494,2.6123781204223633,0.21474113516195004,-0.09682773053646088,184,1.588792847553313,epoch_15_image_1235.pt
1.2683218717575073,0.7760181427001953,0.38815362253047736,1.0515168905258179,13,0.8460767553457167,epoch_15_image_1238.pt
2.4979286193847656,1.9118174314498901,0.2346388857497591,-0.39792245626449585,75,1.4495345413686214,epoch_15_image_1239.pt
2.072462797164917,1.86448335647583,0.1003537631525151,-0.9173941016197205,59,3.441894005134297,epoch_15_image_124.pt
1.3523365259170532,1.0461350679397583,0.22642400919375605,0.8522883653640747,20,1.5041146835000196,epoch_15_image_1240.pt
1.9802972078323364,0.9527745842933655,0.518872934565066,0.05399109795689583,28,0.6029503623323611,epoch_15_image_1241.pt
2.0710644721984863,1.560171365737915,0.24668141109013642,-1.5675312280654907,41,1.3759685493837166,epoch_15_image_1242.pt
1.32917058467865,1.1788532733917236,0.11309106071081776,0.13512390851974487,27,3.0514437108352053,epoch_15_image_1244.pt
3.1098804473876953,1.3541665077209473,0.564559946714849,0.12412489950656891,59,0.5419434668923532,epoch_15_image_1245.pt
4.23793888092041,2.8302671909332275,0.3321595071426465,0.008481893688440323,264,1.0038232016621467,epoch_15_image_1247.pt
3.5132291316986084,1.9429357051849365,0.44696584471120215,-0.10590586811304092,102,0.7206737775180531,epoch_15_image_1248.pt
3.2385222911834717,2.501500129699707,0.22757977102403404,-0.14988811314105988,110,1.496202060394183,epoch_15_image_1249.pt
2.728280782699585,1.4125561714172363,0.4822541065514755,-1.1421209573745728,50,0.6589887088416719,epoch_15_image_125.pt
1.282263159751892,0.6805828809738159,0.46923306982826885,1.470314621925354,12,0.6807755661701721,epoch_15_image_1250.pt
1.741003394126892,1.441085696220398,0.17226715290632844,-0.8621844053268433,32,1.991776851029909,epoch_15_image_1251.pt
3.7524027824401855,2.3106727600097656,0.3842151565330798,-0.3704833984375,135,0.8557468088352669,epoch_15_image_1253.pt
3.8036880493164062,2.045445203781128,0.4622468569290974,-0.07537296414375305,104,0.6929186131380172,epoch_15_image_1254.pt
1.5152013301849365,1.0301260948181152,0.3201391298327436,-0.8354948163032532,22,1.044518919628305,epoch_15_image_1257.pt
1.5092620849609375,1.3605469465255737,0.09853499926701781,-0.5015571117401123,38,3.5058510112348302,epoch_15_image_1258.pt
1.9551870822906494,0.9788630604743958,0.499350691634284,-0.036873746663331985,27,0.631925280846776,epoch_15_image_1259.pt
1.314074158668518,0.9779960513114929,0.2557527709833023,-0.05023413151502609,16,1.325032256466803,epoch_15_image_126.pt
1.9615637063980103,1.1609687805175781,0.40814118005402555,1.12562894821167,29,0.7997012320252788,epoch_15_image_1260.pt
2.769517421722412,1.9941660165786743,0.2799590279022448,0.15766030550003052,99,1.2048966188141899,epoch_15_image_1261.pt
1.3695695400238037,0.6429386138916016,0.5305542397792908,-1.5258171558380127,11,0.5865020809665754,epoch_15_image_1263.pt
1.4806439876556396,1.1119182109832764,0.2490306783713625,-1.173783540725708,23,1.3624293101519835,epoch_15_image_1264.pt
1.6615787744522095,1.3907426595687866,0.1629992625373493,0.489646852016449,34,2.1072622489275616,epoch_15_image_1265.pt
1.2159448862075806,1.0648114681243896,0.12429298383297782,-1.311543345451355,17,2.7739415213991236,epoch_15_image_1266.pt
2.4988183975219727,1.8045598268508911,0.2778347443573985,-1.4286341667175293,64,1.2146235498888645,epoch_15_image_1267.pt
2.7560625076293945,1.8907450437545776,0.31396873673199555,0.05261161923408508,78,1.0665702809533883,epoch_15_image_1268.pt
3.0122158527374268,2.5387637615203857,0.157177345304381,0.9753643870353699,130,2.1867053389315014,epoch_15_image_1269.pt
1.0183324813842773,0.9889612197875977,0.028842506876294083,-0.007191520184278488,14,12.012737544366212,epoch_15_image_127.pt
4.049613952636719,2.1343467235565186,0.47295057046935607,0.3510863780975342,119,0.6744457964444742,epoch_15_image_1270.pt
1.616266131401062,1.0598161220550537,0.34428117903061484,1.4581868648529053,23,0.9655438683299015,epoch_15_image_1271.pt
4.048346996307373,2.0870895385742188,0.48445883209173524,0.7487303018569946,118,0.655403538403487,epoch_15_image_1272.pt
2.1468117237091064,1.4612072706222534,0.31935937628583244,-0.8124834895133972,44,1.0472603198056634,epoch_15_image_1273.pt
4.115827560424805,3.771639108657837,0.08362557631822731,0.8808810710906982,288,4.134670311808863,epoch_15_image_1274.pt
3.5074055194854736,2.3019700050354004,0.3436829610243948,-1.1636534929275513,108,0.9673724762260327,epoch_15_image_1275.pt
2.1645896434783936,1.1542209386825562,0.4667714769124657,0.6468337178230286,34,0.6850167786278026,epoch_15_image_1277.pt
1.3864675760269165,1.3216480016708374,0.046751597712675785,1.4433599710464478,25,7.40768137438999,epoch_15_image_128.pt
6.617361068725586,3.3547520637512207,0.49303777912222935,0.9771829843521118,263,0.6417247403421009,epoch_15_image_1282.pt
1.0367827415466309,0.7371822595596313,0.28897132444553186,0.2579452395439148,11,1.1651745376332179,epoch_15_image_1283.pt
0.9308140277862549,0.6813168525695801,0.2680419157520125,1.215694785118103,9,1.2614007042620259,epoch_15_image_1284.pt
0.9431045055389404,0.7642531394958496,0.18964108960637993,-0.011441982351243496,10,1.805401366450237,epoch_15_image_1288.pt
3.795315742492676,2.560718536376953,0.3252949925333136,0.8912805318832397,165,1.0267101253729116,epoch_15_image_1289.pt
5.269957542419434,2.266366720199585,0.5699459242400087,-1.552337646484375,227,0.5352961189071919,epoch_15_image_1290.pt
1.76027512550354,1.2752101421356201,0.2755620279694422,1.4029113054275513,29,1.225191431818468,epoch_15_image_1291.pt
4.917486190795898,3.513672113418579,0.2854739236492113,0.5247750282287598,257,1.1803006265032292,epoch_15_image_1293.pt
3.360213279724121,2.7929112911224365,0.16882916094190936,-0.6483355164527893,143,2.033152037096185,epoch_15_image_1294.pt
2.7104625701904297,2.0908114910125732,0.22861451251633458,1.1801320314407349,86,1.4891846017079275,epoch_15_image_1296.pt
3.058648109436035,1.823460340499878,0.4038345454403729,1.4713280200958252,87,0.8093311172858627,epoch_15_image_1297.pt
2.685192823410034,2.0352895259857178,0.24203226366402175,0.2945583164691925,81,1.4035199898723871,epoch_15_image_1298.pt
1.091644048690796,0.6579918265342712,0.3972469072465534,1.2793935537338257,10,0.8244376999076892,epoch_15_image_1299.pt
3.907691240310669,2.6653568744659424,0.3179202985714804,-1.0390697717666626,166,1.0523536559162043,epoch_15_image_13.pt
2.334394693374634,1.3885732889175415,0.4051677324068106,0.01300651952624321,44,0.8063296640865393,epoch_15_image_130.pt
1.8871970176696777,1.2541662454605103,0.33543438564291383,1.567057490348816,35,0.9932207317096695,epoch_15_image_1300.pt
1.7245951890945435,1.17867112159729,0.3165520064936963,-0.07026118785142899,29,1.0572377460680458,epoch_15_image_1303.pt
2.44923996925354,1.1962528228759766,0.5115820263048536,1.3865647315979004,36,0.6135454621203729,epoch_15_image_1304.pt
2.7596733570098877,2.4141385555267334,0.12520858695303783,-0.42911040782928467,103,2.753444187512393,epoch_15_image_1306.pt
0.7363506555557251,0.6715025901794434,0.08806682643249741,1.4736275672912598,7,3.9251527780819995,epoch_15_image_1307.pt
1.0599969625473022,0.727493166923523,0.3136837249275999,-0.2481020838022232,11,1.06760899750042,epoch_15_image_131.pt
2.4051342010498047,1.743442416191101,0.2751163675481747,-1.2325432300567627,56,1.2272836020358477,epoch_15_image_1310.pt
1.7290380001068115,1.431699275970459,0.1719677208470748,1.0647647380828857,33,1.9953153183616372,epoch_15_image_1311.pt
0.7399107813835144,0.6606252789497375,0.10715549013291259,-1.5621213912963867,7,3.2218882709863053,epoch_15_image_1313.pt
