Semi-major Axis,Semi-minor Axis,Ellipticity,Orientation Angle,Isophotal Area,Sersic Index,Image Index
1.7027084827423096,1.369384765625,0.19576088361319055,-1.3115752935409546,34,1.7475413966823128,59
1.0713773965835571,0.4998492896556854,0.5334517124874755,-0.01254336629062891,8,0.5825182457025642,60
1.4039887189865112,0.7192949652671814,0.48767753220523424,1.5479973554611206,14,0.6502213652034075,61
6.194457054138184,5.0260396003723145,0.18862306148128227,-0.04488963633775711,666,1.8153858788400004,62
1.130002498626709,0.9862642884254456,0.12720167466527588,1.4779882431030273,15,2.7098404112322796,63
1.8491297960281372,1.3013335466384888,0.2962454288316021,1.3262356519699097,33,1.1348231034135068,64
7.5190749168396,6.641696453094482,0.11668702246604223,0.9329994916915894,1132,2.9565830428054465,65
5.471114635467529,5.1753249168396,0.054063886124852356,0.9758539795875549,999,6.4041948223822835,66
2.450129985809326,1.5748944282531738,0.35722005061990403,0.7823854684829712,56,0.9274219806277036,67
5.240970611572266,3.0839672088623047,0.41156563594293283,-0.2341468781232834,207,0.7921778411458351,68
1.463204026222229,1.0831266641616821,0.259756913765368,-0.2337375283241272,22,1.3036545798552448,69
1.4816452264785767,1.306386113166809,0.11828682749399166,1.4492063522338867,27,2.916225998514945,70
2.8351640701293945,2.6346726417541504,0.07071598800491774,0.020112454891204834,271,4.8927423375847106,71
7.222869873046875,5.839383602142334,0.19154246099146943,-0.2911372184753418,1078,1.7870339646331457,72
3.961888313293457,1.4438982009887695,0.6355530275439594,-0.006107501685619354,86,0.46168100431257036,73
2.6661438941955566,1.9111673831939697,0.2831717045149893,-1.2664434909820557,76,1.1904552969785782,74
3.254703998565674,1.6637883186340332,0.48880502823997096,-0.10901030153036118,69,0.6484204261378749,75
2.682345390319824,1.8822021484375,0.29829985533180003,-0.3000803589820862,79,1.1265104314769363,76
8.083890914916992,6.27521276473999,0.22373856466067543,-1.0950242280960083,1331,1.5228097319406382,77
3.8899025917053223,3.658623456954956,0.059456279250677646,0.3135368227958679,635,5.822174277653453,78
5.145959377288818,2.73315167427063,0.46887422268952916,-0.5111314654350281,252,0.6813913472080649,79
3.2561514377593994,1.6614288091659546,0.48975689831268854,-0.22560618817806244,69,0.6469057446580815,80
3.676043748855591,1.3852020502090454,0.6231812935740277,1.5416911840438843,88,0.4746351077255322,81
3.2447245121002197,2.0098156929016113,0.38058972790860646,0.24827201664447784,97,0.8648144219574815,82
1.7876113653182983,1.4533677101135254,0.18697780831420152,-0.46540722250938416,36,1.8317489971053855,83
0.7907607555389404,0.4999985992908478,0.36769927466863805,-1.568869948387146,6,0.898417488522335,84
1.7392489910125732,1.2746431827545166,0.2671301295322689,0.8957341909408569,34,1.2659257695069233,85
10.972333908081055,6.915520668029785,0.3697311140944637,0.3700430393218994,1854,0.8929740563803442,86
5.947348594665527,4.433227062225342,0.2545876550431694,0.6142442226409912,684,1.3313759360507236,87
3.533053398132324,2.009284257888794,0.43128958680586016,0.012842049822211266,119,0.7510047671977698,88
1.1801202297210693,0.9560834765434265,0.1898423122791444,-1.0170031785964966,16,1.8034403518496613,89
2.8834354877471924,1.1888302564620972,0.5877035357600728,-1.5560755729675293,54,0.5140892439586554,90
6.255369186401367,4.4771952629089355,0.2842636254560368,-1.561170220375061,1238,1.1856191406767835,91
8.511407852172852,5.565949440002441,0.3460600717680886,1.452095627784729,1536,0.9601418459720411,92
2.0304226875305176,1.4408845901489258,0.2903523985434835,1.5144435167312622,45,1.1592987380157271,93
2.8527493476867676,1.9895514249801636,0.3025845658001999,-0.08453630656003952,156,1.1095246876974945,94
2.4060728549957275,1.6763471364974976,0.3032849637046945,0.27461788058280945,43,1.1067922116176103,95
4.504539489746094,1.3953969478607178,0.6902242835172987,0.029401570558547974,89,0.40851029278754913,96
1.9699808359146118,1.8194491863250732,0.07641274820810662,-1.0214203596115112,60,4.526705396297591,97
6.2414655685424805,5.655353546142578,0.09390615328456786,0.4663800895214081,1050,3.679763613910463,98
1.1919128894805908,1.1148070096969604,0.06469086832111648,0.6317765712738037,18,5.349898663680501,99
6.6026387214660645,5.689625263214111,0.13828008721477125,1.4382797479629517,1492,2.4902589413885354,100
2.8721578121185303,1.8250788450241089,0.36456178092877367,-0.003715760540217161,89,0.9069357458001549,101
1.5475327968597412,1.148303747177124,0.2579777633745366,-1.0887244939804077,24,1.313073322858372,102
2.0365304946899414,1.8501250743865967,0.09153087606072141,-0.6867525577545166,55,3.775814022742686,103
1.684779405593872,1.030610203742981,0.3882818128467693,1.5692870616912842,24,0.8457651070156257,104
2.654280662536621,2.042024850845337,0.23066732178433935,1.4201961755752563,89,1.4754456508188079,105
6.768779277801514,4.630372047424316,0.3159221393715984,-0.5344797372817993,942,1.0594997186379729,106
1.5662469863891602,0.9528874754905701,0.39161097593722083,-0.2744314670562744,21,0.8377384888909862,107
1.9322667121887207,1.3308048248291016,0.3112727055564344,0.8232498168945312,35,1.0764691421293968,108
3.9798924922943115,3.5821995735168457,0.09992554310134283,0.24511098861694336,729,3.456743554038015,109
1.2284624576568604,0.7786587476730347,0.366151775481825,-1.034740924835205,13,0.90260166310034,110
1.4490089416503906,0.8163964152336121,0.4365829003762022,0.8655809760093689,13,0.7405399758038383,111
1.0447962284088135,0.7438369393348694,0.2880554895688072,0.2405918687582016,11,1.169101069611878,113
1.7548439502716064,0.7682774066925049,0.5621961676002049,0.2182004749774933,17,0.5448940561628839,114
4.534183502197266,4.181483745574951,0.07778682897403599,0.2157997190952301,1109,4.4464268386085735,115
1.5299358367919922,1.359132170677185,0.11164106494358128,-0.8230201005935669,30,3.091415395224621,116
8.656400680541992,8.237792015075684,0.048358282029072885,-0.3301684856414795,1397,7.16119866648698,117
1.7242401838302612,1.2969738245010376,0.24779979224245063,0.04423687607049942,30,1.3694918169306423,118
8.178671836853027,6.740039348602295,0.17590050278925073,-1.047755479812622,1257,1.9497907145974174,119
3.1783547401428223,1.7033846378326416,0.4640671740259873,-1.2107025384902954,78,0.6897228797037082,120
6.991477012634277,5.684230327606201,0.18697718417235076,-0.2014850527048111,1192,1.8317552585738337,121
1.0459167957305908,0.8442420363426208,0.19282103529764683,-0.5621967315673828,12,1.7748839384356851,122
2.417433023452759,1.2201462984085083,0.4952719324294643,0.5561785101890564,34,0.6382314727327697,123
2.327692747116089,0.8790488243103027,0.6223518652109878,1.303857684135437,20,0.47551746338192413,124
10.685462951660156,7.2997260093688965,0.31685449265118004,1.093451738357544,1591,1.0561545354442667,126
1.139439344406128,0.7241256833076477,0.36448948611208465,-1.393283486366272,12,0.9071336612795209,127
3.9610846042633057,1.269630789756775,0.6794739530707639,0.01407396700233221,78,0.4184983088298009,128
1.544332504272461,1.0706405639648438,0.30672924321487016,0.1890353560447693,22,1.093530265750508,129
1.6160861253738403,0.9492154717445374,0.41264549157306785,0.059850215911865234,21,0.7898295072089605,130
2.0447030067443848,1.5202878713607788,0.25647496661072056,1.4744620323181152,48,1.3211283858360918,131
8.546143531799316,6.040771007537842,0.2931582549414531,1.3313302993774414,650,1.1475263423181483,132
4.021453857421875,2.191164016723633,0.4551313792449251,0.3759446144104004,122,0.7056320930478414,133
6.185019016265869,5.093618392944336,0.1764587336677993,1.333405613899231,909,1.9434915511604416,134
1.0840994119644165,0.49998536705970764,0.5388011823069611,-1.5702462196350098,8,0.5752594299055143,135
2.3619487285614014,2.082801580429077,0.11818510061492538,-1.5193594694137573,73,2.9187598079752277,136
0.7454975247383118,0.6849327087402344,0.08124080092598185,1.4563703536987305,7,4.256602224435519,137
8.182605743408203,6.167287826538086,0.2462929267359154,-0.16652482748031616,1028,1.3782317881849813,138
1.2608928680419922,0.8238576054573059,0.3466077679250792,0.6268429160118103,14,0.958489282421914,139
3.3819632530212402,1.5590955018997192,0.5389969123683062,-0.034893136471509933,58,0.5749961700611664,140
1.7601799964904785,0.80107581615448,0.544889830726574,-0.16210372745990753,19,0.5671454140860162,141
4.670577049255371,2.8644773960113525,0.38669732544760493,-0.7862195372581482,200,0.8496308263190449,142
2.796231985092163,2.5632054805755615,0.08333589836571487,0.22344037890434265,113,4.149109840104393,143
1.8560535907745361,0.857429563999176,0.5380362031241952,-0.6736613512039185,20,0.5762899019760306,144
1.6671501398086548,1.4934929609298706,0.10416409100305479,-0.6024457216262817,36,3.315120211583197,145
5.912358283996582,4.8921990394592285,0.17254692553032414,-0.8307596445083618,1136,1.9884816886155563,146
1.0471030473709106,0.9029344916343689,0.1376832548606589,0.04158639907836914,12,2.5011933908095827,147
0.8389712572097778,0.674065351486206,0.19655727691078506,0.8367505073547363,8,1.740273344320577,148
5.985507488250732,5.183112621307373,0.13405627985904667,1.3048914670944214,595,2.5697225472454193,149
1.3093996047973633,1.1781527996063232,0.10023434000604514,-1.5671732425689697,21,3.4460225717586472,150
1.5828245878219604,0.5762345790863037,0.6359453956428431,1.436336874961853,12,0.4612763499433328,151
2.095747947692871,1.030555009841919,0.5082638582676807,0.1921374350786209,27,0.6184549918830645,152
7.554982662200928,5.433826446533203,0.28076255241197157,-0.3570050895214081,882,1.2012546068750392,153
1.0898183584213257,0.6704378128051758,0.3848169214396888,-1.283901572227478,10,0.8542572740136921,154
1.0219382047653198,0.6332345604896545,0.38035924526858067,-0.11723384261131287,9,0.8653963820122063,155
1.1678849458694458,0.7221918106079102,0.3816241803936723,0.15228596329689026,12,0.8622106165015523,156
6.6813645362854,5.58188533782959,0.16455907958392613,-0.2914973497390747,1649,2.0869240742846666,157
4.486490726470947,2.5559897422790527,0.4302919813924184,-1.355573296546936,224,0.7530035014205336,158
1.4144198894500732,0.5504990816116333,0.6107951495042483,0.2166907787322998,10,0.4880021170651544,159
0.7958806753158569,0.4996286630630493,0.3722316943243228,1.5575920343399048,6,0.8863519560279118,160
1.090843915939331,0.978121817111969,0.10333476419520249,1.3152763843536377,15,3.3419196449776427,161
2.1693506240844727,1.0650430917739868,0.5090498142855698,0.25161978602409363,31,0.6172870459733989,162
2.5015530586242676,1.5957649946212769,0.36209028662423415,0.446721613407135,59,0.91374420585716,163
3.0806057453155518,2.1912388801574707,0.2886986971670994,0.3277800679206848,95,1.1663408708209135,164
2.4465582370758057,1.86857008934021,0.23624540751845058,0.22873139381408691,77,1.4392960210086285,165
7.563675403594971,5.757456302642822,0.2388017735522684,-0.49518436193466187,1855,1.4232824129950392,166
2.5709643363952637,1.6213480234146118,0.3693619158918805,1.3591355085372925,60,0.8939589531314719,167
2.644129991531372,1.4388703107833862,0.4558246699701586,0.2855410873889923,47,0.7043775581656689,168
1.0264824628829956,0.9988515377044678,0.02691806843043687,-0.8263853192329407,14,12.872018211596718,169
4.991542339324951,3.662320613861084,0.2662947912896255,0.13099731504917145,956,1.2700979206404728,170
2.038599729537964,1.7862082719802856,0.12380628423554296,-0.7692198753356934,50,2.7849598770870982,171
2.4371135234832764,1.391094446182251,0.429204083938605,0.9909420609474182,46,0.7551928815819627,172
8.495611190795898,5.052607536315918,0.4052685059563593,-0.058264508843421936,1153,0.806103536741124,174
2.6329760551452637,1.453763484954834,0.44786300577479865,0.00972737092524767,53,0.7189967190138816,175
3.5134003162384033,3.246051788330078,0.07609395566815458,0.2763221561908722,775,4.545743885851216,176
4.3507771492004395,2.6135294437408447,0.39929595239757476,0.02441178448498249,198,0.8196890381808682,177
1.0449875593185425,0.7497531771659851,0.2825243032989653,-1.3110288381576538,11,1.1933397858336918,178
1.2751145362854004,0.9970171451568604,0.21809600880143631,-0.17706720530986786,17,1.5635640249845588,179
2.7587625980377197,1.69132399559021,0.386926589191389,-1.001676321029663,64,0.8490696462477257,180
2.359483242034912,1.7384310960769653,0.26321532397167047,-1.201743245124817,56,1.285701327798918,181
3.3218560218811035,2.0452942848205566,0.38429171181767663,0.04479876160621643,112,0.8555570699367104,183
4.944234848022461,2.2876925468444824,0.5373009945594538,-1.2335612773895264,181,0.5772826259827957,184
1.5029867887496948,0.7472197413444519,0.5028434401834967,-1.406555414199829,16,0.6265968134391857,185
2.212393283843994,1.440102458000183,0.3490748374095447,-0.07547559589147568,48,0.9511066586492577,186
3.249098300933838,1.8297350406646729,0.43684835877733197,1.5047621726989746,110,0.7400213009108271,188
3.9961929321289062,3.636219024658203,0.09007921128546037,-0.8800531625747681,513,3.837002475572845,189
15.874316215515137,4.944620609283447,0.688514419005292,0.8054865002632141,2248,0.410085274185124,190
1.4257439374923706,1.0298759937286377,0.27765711173914864,-0.41606128215789795,20,1.2154434656016215,191
1.2621229887008667,0.6405319571495056,0.49249640258211247,-0.8557021617889404,11,0.6425754422967943,192
2.5478949546813965,1.808873176574707,0.29005190215901233,-1.5035059452056885,70,1.16057259015953,193
10.044466972351074,6.269906997680664,0.37578499536714705,1.0064811706542969,1282,0.877085205033043,194
1.9465638399124146,1.5090941190719604,0.2247394675019433,0.9125877618789673,41,1.5157905388597401,195
6.353328704833984,4.553838729858398,0.2832357742810361,1.1631578207015991,576,1.1901705306671444,196
4.5537495613098145,3.5027482509613037,0.23079910219002175,0.2028055638074875,218,1.4745718677342599,197
9.273214340209961,7.68779993057251,0.17096708341603528,0.4766823947429657,1587,2.007229109887156,198
5.660497188568115,4.766132354736328,0.1580011090965715,0.5237056016921997,1692,2.175112206317973,199
1.7564764022827148,0.9152155518531799,0.4789479945965873,0.6540579795837402,20,0.6644200212887699,200
1.3005452156066895,0.756882905960083,0.41802645776755576,0.13184486329555511,14,0.7782955298837514,201
1.673951506614685,1.6061853170394897,0.04048276745617452,1.3734229803085327,39,8.556336469605322,202
3.303295135498047,2.1721410751342773,0.3424320304317048,0.10834376513957977,106,0.971215963245813,203
9.394298553466797,5.8915324211120605,0.37286084878174364,-1.263357162475586,1357,0.8846990243726788,204
3.3207690715789795,2.2826290130615234,0.31262037080580096,0.3387826383113861,115,1.0715004477057353,205
2.752657175064087,1.3605443239212036,0.505734191585435,0.0005372620071284473,64,0.6222356798829536,206
3.6647984981536865,2.545584201812744,0.3053958619838987,-1.2776265144348145,145,1.0986301107429255,207
2.6776747703552246,1.885829210281372,0.29572133585469196,1.0398534536361694,84,1.1369615800244948,208
5.094883918762207,4.077134609222412,0.1997590770992591,-0.992594838142395,300,1.711630001077609,209
9.537089347839355,5.67246150970459,0.40522089048167553,0.44566822052001953,1964,0.8062103687958674,210
2.6966450214385986,1.230887532234192,0.5435485492348779,-0.9243117570877075,43,0.5689196242911123,211
0.8062544465065002,0.7998014092445374,0.008003723005713503,-0.9448833465576172,9,43.30062265436308,212
6.34699010848999,4.096490859985352,0.35457739968655066,1.2346689701080322,666,0.9349929080600459,213
3.1321377754211426,2.6219849586486816,0.16287687622677027,0.16484250128269196,174,2.108874350833483,214
9.822244644165039,8.39351749420166,0.14545831444059198,-0.15545418858528137,1721,2.3657318151390063,215
7.918484687805176,4.6242804527282715,0.4160144730910609,0.3629152476787567,956,0.7825757987236057,216
10.189032554626465,8.2193021774292,0.19331868522717433,0.3930302858352661,2365,1.770197764244915,217
1.1125622987747192,0.9402047395706177,0.15491946778523902,-1.4826078414916992,14,2.219107969064945,218
2.9233601093292236,1.7650375366210938,0.39622986200420973,-0.025360288098454475,100,0.8268117430278658,219
8.821577072143555,5.900285720825195,0.3311529590942536,-0.06345761567354202,1356,1.0071222333879708,220
5.273061275482178,3.197065830230713,0.39369833514055497,-0.12881609797477722,222,0.8327707718672623,221
1.76678466796875,1.0425584316253662,0.4099119997322693,1.4876594543457031,27,0.7957962266968798,222
9.136031150817871,6.911997318267822,0.24343544760691294,-0.12928251922130585,1236,1.3950960496532436,223
1.9859634637832642,1.6188194751739502,0.18486945772401264,-1.5651839971542358,49,1.853138441900104,225
1.4247698783874512,0.9715052843093872,0.31813179163435645,0.5495544672012329,17,1.051602340775308,226
9.444019317626953,6.47509241104126,0.314371117501241,-0.923952579498291,1019,1.0651069034003209,227
4.298458576202393,3.345860242843628,0.22161393822256337,-0.7560250759124756,243,1.5379158237448074,228
6.103209495544434,4.116562366485596,0.32550859191531323,1.555721402168274,793,1.0259840190245944,229
9.318587303161621,6.939139366149902,0.25534427693824546,-0.6010990142822266,1413,1.327249939841634,230
3.682981014251709,2.3492815494537354,0.3621249905001067,1.2535611391067505,170,0.9136479943036484,231
9.802238464355469,6.1683478355407715,0.37072048818531145,-0.6549981236457825,1585,0.8903438807502677,232
1.7961337566375732,0.9480482339859009,0.47217280980193754,-0.004581889603286982,23,0.6757626778249052,233
1.847617745399475,0.9461296796798706,0.4879191423465642,-0.14435230195522308,24,0.6498348212696183,235
2.1147239208221436,1.7725433111190796,0.16180864382998705,0.06272069364786148,54,2.123047954149795,236
1.169905662536621,0.7165126204490662,0.38754666859590703,-1.5637675523757935,10,0.8475549703472476,237
2.167144298553467,1.478838562965393,0.31760955467871077,-0.45156243443489075,48,1.0534592981769362,238
2.602735757827759,1.1916697025299072,0.5421472583430929,0.1619168370962143,43,0.5707811533148903,239
3.775883674621582,2.5049996376037598,0.33657923456690964,-1.30006742477417,165,0.9895608354682709,240
1.999183177947998,1.745794653892517,0.1267460265024659,0.6572125554084778,56,2.7196885910423987,241
14.265551567077637,5.942734718322754,0.5834206136103751,1.312614917755127,2067,0.5191080612336441,242
0.9803122878074646,0.8487897515296936,0.13416391685952456,0.8478552103042603,11,2.5676358094188867,243
3.5900700092315674,1.6336365938186646,0.544956897882798,0.06881271302700043,98,0.567056893555864,244
0.7928656339645386,0.4999822974205017,0.36939845037745234,0.0019905639346688986,6,0.8938614084389224,245
11.001136779785156,7.487753868103027,0.3193654421366755,1.2725491523742676,1933,1.0472389442872023,246
2.085547924041748,1.528686761856079,0.26700952577799497,-0.4439511299133301,42,1.2665265623572213,247
11.540987968444824,6.121457576751709,0.46958981384532283,0.834994375705719,1493,0.6801642333690101,249
2.577531099319458,2.2108314037323,0.14226780646176396,-0.20642711222171783,123,2.4195396808368312,250
1.062255859375,0.49978262186050415,0.5295082465776546,1.557190179824829,8,0.5879494316929159,251
2.214031219482422,1.225715160369873,0.4463875894864704,-0.1490069031715393,37,0.7217579640251254,252
2.9887633323669434,2.4478209018707275,0.1809920593705283,-0.04898473992943764,210,1.893760347721244,253
1.999936580657959,0.8955264091491699,0.5522225965512613,0.45555081963539124,21,0.5575746477046741,254
1.5913416147232056,0.8593991994857788,0.4599530411732111,1.4504715204238892,17,0.696978153012957,255
2.485893487930298,1.5202014446258545,0.3884687932098242,1.4576228857040405,58,0.8453108780091209,257
9.48751163482666,7.878657341003418,0.1695760021961371,0.42429935932159424,1543,2.0240228267117555,258
2.4017155170440674,2.0413129329681396,0.15006048031845853,-0.7389957904815674,85,2.2921183721684333,259
1.4039082527160645,0.7311064004898071,0.47923491504849014,1.4859737157821655,15,0.6639460140018044,260
0.907637357711792,0.7486756443977356,0.17513791379721122,-0.06745588779449463,10,1.9584600846523954,261
1.4401888847351074,1.0214195251464844,0.2907739144686198,0.5363535284996033,20,1.1575161624195451,262
3.58357834815979,3.483630895614624,0.02789040529740061,1.46524977684021,1191,12.423043133542786,263
1.4897509813308716,1.0741686820983887,0.2789609165829995,0.3196140229701996,22,1.2094489734627556,264
8.84728717803955,1.80052649974823,0.7964882948281098,0.03783252090215683,220,0.3182690385434374,265
2.7339656352996826,1.423887848854065,0.47918590107004544,1.5628700256347656,70,0.664026951674998,266
14.195792198181152,4.974592208862305,0.6495727649845651,0.6285943388938904,1483,0.4474461901621329,267
8.687609672546387,6.496371269226074,0.25222569681564067,-0.5212448239326477,1726,1.3444116216547104,268
9.124961853027344,7.693395614624023,0.15688462718650997,-1.2655984163284302,1389,2.190853935757862,269
2.35150146484375,2.143364429473877,0.08851239877228956,1.5080978870391846,73,3.905290398503437,270
1.8681061267852783,0.8200135827064514,0.5610455043485307,-0.26613473892211914,19,0.5463378355138572,272
1.507964849472046,0.7543714046478271,0.4997420497487456,-0.07789303362369537,17,0.6313249732341963,273
3.1262199878692627,1.2615140676498413,0.5964730337132637,-0.12654747068881989,54,0.5039938508250142,274
1.921507477760315,0.9643952250480652,0.49810488056379976,-0.05118446424603462,29,0.6338417732020478,275
13.820813179016113,4.620514392852783,0.6656843318113854,0.6173676252365112,1943,0.43162384613389093,276
4.242973327636719,2.9968929290771484,0.2936809407787677,0.06169120594859123,236,1.1453574002736742,277
1.6091423034667969,1.0071513652801514,0.3741067131786253,-0.35030397772789,21,0.8814413435663699,278
9.529683113098145,6.7899651527404785,0.287493081127959,0.6691266894340515,1379,1.1715243426945916,279
3.476966619491577,1.5127938985824585,0.5649098584663237,0.011260315775871277,56,0.5415084284115699,280
3.547476053237915,2.755563497543335,0.2232326712880195,1.3526345491409302,142,1.526381010793832,281
2.900921583175659,2.5599753856658936,0.11753030467529202,1.2390114068984985,135,2.9351739261957857,282
1.5859007835388184,1.1428385972976685,0.2793757281918292,-0.24612583220005035,24,1.2075531944668447,283
9.378076553344727,5.971085071563721,0.3632932043581889,-0.3737662136554718,958,0.9104194515727055,284
2.3801846504211426,0.9995700120925903,0.5800451818241372,-0.8925870060920715,26,0.5231056312800452,285
2.105868101119995,1.2161859273910522,0.42247763440443875,0.07137690484523773,31,0.7689603048663539,286
0.8006781339645386,0.49982380867004395,0.3757493960835694,0.005292891059070826,6,0.8771772252785949,287
1.0349562168121338,0.7469422221183777,0.2782861632358663,0.28420349955558777,11,1.2125444689069373,288
2.3673102855682373,0.8938664197921753,0.6224126489706794,0.14861612021923065,26,0.47545274012842903,290
1.7436591386795044,1.2366912364959717,0.2907494308592137,-1.370607614517212,34,1.157619565777247,291
1.6260195970535278,1.318449854850769,0.189155003273084,-0.9591723680496216,30,1.8101555149508457,292
3.0977554321289062,2.0567786693573,0.33604226853254326,-1.4854333400726318,89,0.9912744594763737,293
16.958749771118164,6.184534549713135,0.6353189572827006,1.403559923171997,2000,0.4619225807902473,294
8.69813060760498,7.294697284698486,0.16134884450682307,0.3355158269405365,1711,2.129205950251786,295
2.0529062747955322,1.5443557500839233,0.24772223211323185,1.2222641706466675,45,1.3699391350832473,296
5.838520526885986,5.224600315093994,0.10514996204345461,1.2942001819610596,815,3.28381006483352,297
1.261582612991333,0.9651257991790771,0.23498803071590246,-0.15832093358039856,17,1.447297736498038,298
2.6854588985443115,2.321108818054199,0.13567516549503444,-0.17257903516292572,109,2.538684966943234,299
1.868640661239624,1.6255757808685303,0.13007577401738046,-1.067857265472412,49,2.6493023275540555,300
